음식이름,음식재료,음식조리법,음식영양성분,음식이미지url
Tomato and Black Bean Quinoa Casserole,"60g whole grain penne pasta, uncooked
2 tsp. (10ml) extra virgin olive oil
1 garlic clove, minced
8g pine nuts
80g cherry tomatoes, sliced
40g Kalamata olives, roughly chopped
100g zucchini, diced
10g basil leaves, roughly chopped
10g raw unsalted walnuts, finely diced
Himalayan salt & pepper","INSTRUCTIONS
Boil water in a saucepan and add in the pasta. Cook until al dente. Drain and set aside.
Whilst the pasta is cooking, heat olive oil in a frying pan over a medium to high heat. Add in garlic and pine nuts and sauté for 1 minute.
Add in tomatoes, olives and zucchini and cook for 2-3 minutes, stirring often. Add in cooked pasta and combine until heated through. Stir through basil leaves and season with salt and pepper.
Add to a bowl and top with chopped walnuts to serve.","Serving size 317g
Calories 533 cal
Protein 9.5g
Fat, total 31.4g
- saturated 3.5g
Carbohydrate 51.1g
- sugars 5.1g
Sodium 630mg",https://cdn.f45training.com/strapi/uploads/2019/05/09122933/Mediterranean-Pasta-Salad.jpg
Tomato and Black Bean Quinoa Casserole,"17 ounce broccolini (tough stalks removed)
1 Teaspoon smoked paprika
1 Teaspoon garlic powder
1 Teaspoon dried thyme
1 Pinch Himalayan salt
0.6 fl.oz extra virgin olive oil (3 tsp.)
12 ounce tempeh (cut into strips)
1.4 fl.oz water
0.4 ounce slivered almonds
1.8 ounce unsweetened coconut yoghurt (Caesar Dressing)
1 garlic clove (minced (Caesar Dressing))
1 Teaspoon dijon mustard (Caesar Dressing)
0.4 fl.oz apple cider vinegar (2 tsp. (Caesar Dressing))
1 Pinch himalayan salt & pepper (Caesar Dressing)","INSTRUCTIONS
Combine ingredients for the Caesar Dressing in a small bowl and set aside.
Boil water in a saucepan and add the broccolini. Cook for 4-5 minutes, or until tender. Drain and set aside.
Mix paprika, garlic powder, thyme, and Himalayan salt in a small bowl.
Heat a medium skillet pan over a medium-high heat and add the olive oil. Add tempeh and season with the mixed spices. Cook for 4-5 minutes, ensuring all sides are browned and the tempeh has cooked through. After 2 minutes, stir in the water. Remove from the heat.
Next, assemble the salad into two portions. Add half of the broccolini to a bowl and top with half of the cooked tempeh. Top one bowl with half of the Caesar Dressing and half of the slivered almonds.
Serve the dressed bowl for dinner tonight and refrigerate the remaining bowl, Caesar dressing, and slivered almonds for tomorrow's leftovers.","Serving size 482g
Calories 459 cal
Protein 36.3g
Fat, total 26.4g
- saturated 8.2g
Carbohydrate 11.0g
- sugars 7.9g
Sodium 831mg",https://cdn.f45training.com/strapi/uploads/2019/05/09120316/Tempeh-Caesar-Broccolini-Salad.jpg
Tomato and Black Bean Quinoa Casserole,"8.9 ounce firm tofu (cut into small cubes)
0.3 fl.oz
1 Teaspoon turmeric
0.3 ounce sesame seed
0.6 ounce tahini
pinch Himalayan salt
pinch pepper
10ml lemon juice, freshly squeezed","INSTRUCTIONS
Preheat oven to 200 degrees Celsius and line a baking tray with baking paper.
Add tofu, lemon juice, olive oil, turmeric and sesame seeds to a bowl and toss until well combined. Place on the lined tray and season with salt and pepper. Place in the oven and bake for 15 minutes, turning halfway.
Remove from the oven and divide into two portions. Drizzle both with tahini.
Serve one portion as a snack and refrigerate remaining portion for tomorrow’s leftovers.","Serving size 146g
Calories 253 cal
Protein 17.2g
Fat, total 19.1g
- saturated 2.5g
Carbohydrate 0.6g
- sugars 0.1g
Sodium 133.5mg",https://cdn.f45training.com/strapi/uploads/2019/05/08161141/Turmeric-And-Sesame-Tofu-Bites.jpg
Tomato and Black Bean Quinoa Casserole,"Six, brown rice cakes
1.3 ounce cashews (Cashew Cream Cheese)
3.6 ounce canned chickpeas (425g = 225g chickpeas, drained) (rinsed and drained (Cashew Cream Cheese)
0.4 ounce nutritional yeast flakes (Cashew Cream Cheese)
0.5 lemon (juiced (Cashew Cream Cheese)
2 tbsp filtered water (Chickpea Cream Cheese)
Pinch pepper and himalayan salt (Cashew Cream Cheese)","INSTRUCTIONS
Add ingredients for Chickpea Cream Cheese to a blender and blend until smooth.
Add half of the chickpeas to a container and refrigerate for tomorrow's leftovers. Add 3 brown rice cakes to a container for tomorrow's leftovers.
Spread the remaining Chickpea Cream Cheese over 3 brown rice cakes and serve for today's snack.","Serving size 126g
Calories 242 cal
Protein 10.00g
Fat, total 10.26g
- saturated 1.73g
Carbohydrate 24.26g
- sugars 1.83g
Sodium 238.17mg",https://cdn.f45training.com/strapi/uploads/2019/05/08155551/Chickpea-Cream-Rice-Cakes.jpg
Tomato and Black Bean Quinoa Casserole,"0.7 fl.oz coconut oil
1.5 ounce peanut butter
5 ounce banana (mashed)
2.2 ounce medjool dates (soaked in boiling water, drained)
2.2 ounce rolled oats (uncooked)
0.9 ounce almond flour
1.1 ounce PI Nutrition Vanilla Whey Isolate (or plant based alternative)
1/2 tsp. baking powder
1.1 fl.oz water","INSTRUCTIONS
Preheat oven to 160°C and line a baking tray with baking paper.
Combine coconut oil, peanut butter, banana and soaked dates in a bowl. Mix until well combined.
Add in oats, almond meal, protein powder, baking powder and water and mix until you form a sticky batter.
Roll mixture into 5 even balls and lightly press out to form a cookie shape. Place on the lined tray.
Place in the oven and bake for 20-25 minutes, or until golden and cooked through. In the last 5 minutes, flip the cookies over to ensure both sides are cooked. Remove from the oven and allow to cool.
Serve one cookie as a snack and refrigerate remaining cookies to use throughout the week.","Serving size 75g
Calories 242 cal
Protein 7.9g
Fat, total 11.7g
- saturated 4.3g
Carbohydrate 25.8g
- sugars 15.2g
Sodium 32.7mg",https://cdn.f45training.com/strapi/uploads/2019/05/21052035/Untitled-design.png
Tomato and Black Bean Quinoa Casserole,"4.8 ounce rolled oats
15 fl.oz water
6.4 ounce frozen blueberries
1.6 ounce desiccated coconut
1.6 ounce PI Nutrition Vanilla Whey Isolate (or plant based alternative)
5.1 fl.oz unsweetened almond milk
7.5 ounce banana (sliced)
1 Teaspoon cinnamon","INSTRUCTIONS
Place rolled oats, protein powder, water, blueberries, and coconut into a pot. Bring to the boil, then reduce heat to low-medium and cook, stirring occasionally for approximately four-five minutes or until water has absorbed.
Remove from heat and divide between three bowls. Top one bowl with 1/3 of the almond milk, banana and cinnamon
Reserve remaining porridge, milk, banana and cinnamon for the following days breakfasts
Serve and enjoy","Serving size 558g
Calories 442 cal
Protein 19.77g
Fat, total 15.51g
- saturated 9.61g
Carbohydrate 49.71g
- sugars 17.27g
Dietary Fibre 11.72g
Sodium 63.43mg",https://cdn.f45training.com/strapi/uploads/Vanilla%2C_Blueberry_and_Coconut_Porridge_3931099d8a.jpeg
Tomato and Black Bean Quinoa Casserole,"11 ounce firm tofu (chopped)
7.1 ounce carrot (chopped)
3.6 ounce brown onion (chopped)
7.1 ounce broccoli (chopped into florets)
7.1 ounce green beans (chopped, ends trimmed)
10 fl.oz canned light coconut milk
0.2 fl.oz extra virgin olive oil (1 tsp.)
6.8 fl.oz water
1 garlic clove (crushed)
0.2 ounce ginger root (grated)
1 Teaspoon turmeric
1 Tablespoon curry powder
1 Teaspoon Ground coriander","INSTRUCTIONS
Heat olive oil in a large saucepan over medium heat.
Saute the onion, tofu, and carrot with the garlic and ginger for 3-4 minutes.
Add the chopped broccoli, green beans, canned coconut milk, water, turmeric, curry powder and dried cilantro. Continue cooking for 15 minutes or until the vegetables have softened.
Divide the curry into two servings.
Dish one serving in a bowl and refrigerate the second serving to have tomorrow. ","Serving size 804g
Calories 447 cal
Protein 32.1g
Fat, total 22.8g
- saturated 11.2g
Carbohydrate 15..1g
- sugars 11.9g
Sodium 166mg",https://cdn.f45training.com/strapi/uploads/2019/05/08122317/Yellow-Tofu-and-Vegetable-Curry.jpg
Tomato and Black Bean Quinoa Casserole,"0.2 fl.oz extra virgin olive oil (1 tsp.)
1.5 ounce brown onion (finely diced)
1 garlic clove (crushed)
5.3 ounce mushroom (chopped)
0.4 ounce parsley (finely chopped)
1.8 ounce buckwheat (uncooked, rinsed)
4.1 fl.oz reduced salt vegetable stock
13 fl.oz water (for buckwheat)
1.7 fl.oz canned light coconut cream
0.8 ounce nutritional yeast flakes
2.2 ounce baby spinach leaves
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Heat olive oil in a medium skillet pan over a medium heat. Add in onion, garlic, and mushrooms and sauté for 2-3 minutes.
Add in parsley, broccoli, buckwheat, vegetable stock and water. Bring to the boil, then reduce to a low simmer for 8-10 minutes, stirring occasionally.
Add in coconut cream and nutritional yeast flakes. Cook, stirring for another 3-4 minutes, or until the mixture has thickened.
Stir through spinach leaves then remove from heat.
Season with Himalayan salt and pepper. Transfer to a bowl and serve.","Serving size 891g
Calories 453 cal
Protein 24.8g
Fat, total 18.8g
- saturated 11.1g
Carbohydrate 39.9g
- sugars 4.5g
Dietary Fibre 12.85g
Sodium 563mg",https://cdn.f45training.com/strapi/uploads/2019/05/08115603/Creamy-Buckwheat-Spinach-And-Mushroomns.jpg
Tomato and Black Bean Quinoa Casserole,"2.9 ounce buckwheat groats (uncooked)
17 fl.oz water
1.1 ounce black olives (pitted)
11 ounce zucchini (rounds)
7.1 ounce asparagus (stalks)
7.1 ounce red bell pepper (sliced)
0.7 fl.oz extra virgin olive oil
5.3 ounce unsweetened coconut yoghurt
3.6 ounce cucumber ( diced)
1 Tablespoon dried mint
1 garlic clove (crushed)
1 Pinch Himalayan salt","INSTRUCTIONS
Bring water to boil in a saucepan over medium temperature and cook the buckwheat with Himalayan salt for 20 minutes or until the buckwheat expands and softens. Once cooked set aside
Whilst the buckwheat is cooking, pre-heat oven to 350˚F and line a baking tray with baking paper. Add the zucchini, asparagus and bell pepper onto the tray. Drizzle olive oil over the top. Bake the vegetables in the oven for 15-20 minutes or until golden brown. Once cooked set aside
Divide the vegetables and buckwheat between two bowls
Add the black olives to the bowl
In a separate bowl combine the coconut yoghurt, cucumber, mint and garlic. Divide the coconut tzatziki between each bowl and add the dip on top of the dish
Dish one serving of the Mediterranean buckwheat buddha bowl and refrigerate the second serve for tomorrow's leftover","Serving size 540g
Calories 454 cal
Protein 16.1g
Fat, total 19.8g
- saturated 6.0g
Carbohydrate 46.5g
- sugars 18.6g
Sodium 280mg",https://cdn.f45training.com/strapi/uploads/2019/05/08105810/mediterranean-buckwheat-bowl.jpg
Tomato and Black Bean Quinoa Casserole,"300g uncooked tempeh strips
6 lettuce leaves
0.8 ounce scallions (chopped)
100g mushrooms, chopped
20ml tamari sauce
10ml sesame oil
1 tsp. grated ginger
1 garlic clove, crushed
7.1 ounce carrot (grated)
200g purple cabbage, shredded
10g sesame seeds
0.4 ounce cilantro (chopped)
0.2 ounce red chilli (finely chopped)
2 lime wedge","INSTRUCTIONS
Heat sesame oil in a non-stick fry pan over medium temperature and cook the tempeh, spring onions and mushrooms with tamari sauce, ginger, chilli and garlic for 7-10 minutes or until golden brown on both sides. Sprinkle the sesame seeds over the top
Lay the 6 lettuce leaves out, and between them layer the tempeh and mushroom mixture, cabbage, carrot and coriander
Serve 3 tamari tempeh lettuce wraps with a lime wedge and refrigerate the leftover wraps and lime for tomorrow's lunch","Serving size 482g
Calories 450 cal
Protein 34.8g
Fat, total 24.4g
- saturated 4.5g
Carbohydrate 23.8g
- sugars 9.4g
Sodium 92mg",https://cdn.f45training.com/strapi/uploads/2019/05/07163925/tamari-tempeh-strips.jpg
Tomato and Black Bean Quinoa Casserole,"100g rocket leaves
300g sweet potato, chopped
300g pumpkin, chopped
200g beetroot, chopped
300g zucchini, chopped
100g red onion, chopped
1 tsp. chilli flakes
1 tbsp. dried rosemary
3 garlic cloves
10g sesame seeds
60g avocado, sliced
15ml extra virgin olive oil
25ml balsamic vinegar","INSTRUCTIONS
Pre-heat oven to 180 degrees and line a baking tray with baking paper
Add the sweet potato, pumpkin, beetroot, zucchini, onion and garlic cloves onto the tray. Drizzle balsamic vinegar over the top
Season with chilli flakes, rosemary and Himalayan salt. Bake the vegetables in the oven for 25-30 minutes or until golden brown and cooked
Divide the rocket between two bowls
Mix in the roasted vegetables and avocado
Sprinkle the sesame seeds over the top
Drizzle olive oil over the top and combine well
Dish one serving and refrigerate the second serve for tomorrow's leftover","Serving size 691g
Calories 433 cal
Protein 15.0g
Fat, total 18.0g
- saturated 3.1g
Carbohydrate 45.0g
- sugars 29.2g
Sodium 90mg",https://cdn.f45training.com/strapi/uploads/2019/05/07120330/roast-vegetable-rocket-salad.jpg
Tomato and Black Bean Quinoa Casserole,"16 ounce broccoli (chopped)
4.3 ounce kale (destemmed, chopped)
0.7 fl.oz (4 tsp.)
0.6 ounce sesame seed
Himalayan salt
0.9 ounce nutritional yeast flakes","INSTRUCTIONS
Pre-heat oven to 430°F and line a baking tray with baking paper
Add the broccoli and kale to the tray and drizzle olive oil over the top. Sprinkle sesame seeds and nutritional yeast over the top
Season with Himalayan salt. Bake the broccoli and kale in the oven for 15-20 minutes or until it becomes golden brown and crunchy. Turn halfway through to avoid burning
Divide the snacks into two serves
Dish one serving for today's snack and refrigerate the second snack for tomorrow's leftover
Enjoy","Serving size 310g
Calories 249 cal
Protein 20.43g
Fat, total 12.50g
- saturated 1.87g
Carbohydrate 8.36g
- sugars 2.43g
Dietary Fibre 13.59g
Sodium 153.54mg",https://cdn.f45training.com/strapi/uploads/2019/05/07110512/kale-and-broccoli-chips.jpg
Tomato and Black Bean Quinoa Casserole,"1.1 ounce peanut butter (unsalted)
7.1 ounce carrot (cut into sticks)","INSTRUCTIONS
Serve the peanut butter in a bowl and dip the carrot sticks into the peanut butter","Serving size 230g
Calories 247 cal
Protein 7.8g
Fat, total 15.1g
- saturated 2.6g
Carbohydrate 16.8g
- sugars 14.9g
Sodium 105mg",https://cdn.f45training.com/strapi/uploads/2019/05/07105706/crunchy-peanut-butter-and-carrot-sticks.jpg
Tomato and Black Bean Quinoa Casserole,"5.3 ounce silken tofu
1 Teaspoon turmeric powder
0.4 fl.oz extra virgin olive oil
2.5 ounce avocado (mashed)
1.8 ounce cherry tomatoes (chopped in half)
0.74 fl. oz lemon juice, freshly squeezed
1 Pinch Himalayan salt
0.4 fl.oz extra virgin olive oil (for avo mash)
1 x 1.34oz wholegrain bread slice, toasted","INSTRUCTIONS
To make the tofu scramble, heat olive oil in a non-stick fry pan over medium temperature and cook the silken tofu with turmeric and Himalayan salt and pepper for 7 minutes, stirring occasionally to break up the egg
Once cooked transfer the tofu egg to a bowl
In a separate bowl, combine the avocado, cherry tomatoes, lemon juice, olive oil and Himalayan salt
Add the avocado smash beside the tofu scramble and toast, and serve","Serving size 353g
Calories 450 cal
Protein 14g
Fat, total 32g
- saturated 5g
Carbohydrate 19g
- sugars 4g
-dietary fiber 13g
Sodium 332mg",https://cdn.f45training.com/strapi/uploads/2019/05/07103145/tofu-scramble-with-avocado-smash.jpg
Tomato and Black Bean Quinoa Casserole,"30g F45 Fuel vanilla protein
130g frozen banana
20g peanut butter
300ml unsweetened coconut milk
1 cup ice","INSTRUCTIONS
Add all the ingredients into a blender and blend until smooth
Pour the smoothie into a large glass
Serve","Serving size 480g
Calories 442 cal
Protein 28.5g
Fat, total 19.7g
- saturated 9.6g
Carbohydrate 33.3g
- sugars 20.1g
Sodium 138mg",https://cdn.f45training.com/strapi/uploads/2019/05/06151136/peanut-butter-banana-smoothie-.jpg
Tomato and Black Bean Quinoa Casserole,"10ml extra virgin olive oil
2 garlic cloves, minced
2 tsp. ground cumin
Himalayan salt & pepper
160g tempeh, cut into strips
15g 100% natural almond butter
100g red cabbage, shredded
60g carrot, grated
100g cucumber, finely diced
2 tsp. (10ml) red wine vinegar
5g sesame seeds","INSTRUCTIONS
Combine ingredients for Cabbage Salad and set aside.
Add olive oil, garlic and cumin to a bowl with a few crunches each of salt and pepper. Add in tempeh and coat well. Set aside.
Heat a non-stick frying pan over medium heat and in tempeh with the marinade. Cook for 2-3 minutes on each side or until cooked through.
Add tempeh to a plate with cabbage salad on the side. Drizzle tempeh with almond butter to serve.","Serving size 469g
Calories 526 cal
Protein 32.5g
Fat, total 29.9g
- saturated 3.6g
Carbohydrate 26.6g
- sugars 9.8g
Sodium 78mg",https://cdn.f45training.com/strapi/uploads/2019/05/06141306/Garlic-Cumin-And-Almond-Tempeh-Strips.jpg
Tomato and Black Bean Quinoa Casserole,"2.5 ounce quinoa (rinsed, uncooked)
10 fl.oz water (for quinoa)
8.9 ounce canned black beans (drained)
3.6 ounce red bell pepper (diced)
2.9 ounce cherry tomatoes (sliced in half)
2.5 ounce baby spinach leaves (roughly chopped)
0.6 ounce cilantro (chopped)
0.6 ounce parsley (chopped)
1 Pinch himalayan salt & pepper
CITRUS TAHINI
0.6 fl.oz extra virgin olive oil (3 tsp)
1.1 ounce tahini
0.5fl. oz lime juice, freshly squeezed
1 Pinch Himalayan salt","INSTRUCTIONS
Combine ingredients for the Citrus Tahini and set aside.
In a small saucepan, boil water and add in quinoa. Cover and cook for 10 minutes, until just cooked and water has absorbed.
Stir through black beans, bell pepper, cherry tomatoes, spinach and herbs. Season with salt and pepper to taste.
Drizzle with Citrus Tahini and stir through.
Divide into two portions. Serve one portion for lunch today and refrigerate remaining portion for tomorrow's leftovers.","Serving size 332g
Calories 453 cal
Protein 20.2g
Fat, total 19.4g
- saturated 2.7g
Carbohydrate 45.1g
- sugars 5.7g
Sodium 119mg",https://cdn.f45training.com/strapi/uploads/2019/05/06125251/Herbed-Black-Bean-Quinoa.jpg
Tomato and Black Bean Quinoa Casserole,"7.1 ounce sweet potato (uncooked, sliced into chips)
5.7 ounce broccoli (florets)
2.2 ounce red onion (chopped)
0.4 fl.oz extra virgin olive oil (2 tsp.)
1 Tablespoon dried italian herbs
3.6 ounce firm tofu (uncooked, sliced)
0.2 ounce wholegrain mustard (1 tsp.)
1 Pinch Himalayan salt","INSTRUCTIONS
Pre-heat oven to 350˚F and line a baking tray with baking paper.
Add the sweet potato and onion onto the tray and sprinkle with Italian herbs. Bake sweet potato in the oven for 10 minutes.
Remove from the oven and add the broccoli to the baking tray. Drizzle sweet potato and broccoli with half of the olive oil and season with Himalayan salt. Bake in the oven for an additional 10 minutes. Remove from the oven and set aside. 
Heat remaining olive oil in a non-stick pan over medium heat and cook the tofu with wholegrain mustard for 3-4 minutes on each side or until the tofu is golden brown.
Serve the tofu beside the cooked sweet potato and broccoli. ","Serving size 545g
Calories 448 cal
Protein 25.8g
Fat, total 17.9g
- saturated 2.6g
Carbohydrate 38.6g
- sugars 15.2g
Sodium 197mg",https://cdn.f45training.com/strapi/uploads/2019/05/06115507/broccoli-and-sweet-potato-chips-with-tofu-steak.jpg
Tomato and Black Bean Quinoa Casserole,"3.9 ounce Wholemeal penne pasta
3.2 ounce frozen green peas (thawed)
2.9 ounce brown onion (diced)
1.8 ounce baby spinach leaves
1.8 ounce cherry tomatoes (sliced in half)
0.3 fl.oz extra virgin olive oil (1.5 tsp. (for cooking)
0.3 fl.oz extra virgin olive oil (avocado sauce)
1.1 fl.oz water (avocado sauce)
3.6 ounce avocado (sliced (avocado sauce)
0.8 ounce basil (fresh, chopped, avocado sauce)
0.4 ounce parsley (fresh, chopped, avocado sauce)
0.8 ounce pine nuts (avocado sauce)
1fl.oz freshly squeezed lemon juice (avocado sauce)
1 garlic clove (minced (avocado sauce)
1 Pinch himalayan salt & pepper","INSTRUCTIONS
To cook the pasta, bring water to boil in a saucepan over medium heat. Add pasta and cook for 10 minutes or until tender.
Drain water and transfer the pasta to a large bowl.
To make the avocado sauce; in a medium mixing bowl, add the sliced avocado and mash with a fork. Add olive oil, water, basil, parsley, pine nuts, lemon juice, and garlic. Mix until well combined. 
Add remaining olive oil in a medium saucepan over medium heat. Add the onion, green peas and spinach. Saute together for 2-3 minutes.
Mix in the cooked pasta, cherry tomatoes, and avocado cream sauce. Cook for another 3-5 minutes over low heat. Season with Himalayan salt and pepper.
Divide the creamy green pea and avocado pasta into two servings.
Dish one serving and refrigerate the second serving for tomorrow's dinner.","Serving size 309g
Calories 445 cal
Protein 13.72g
Fat, total 22.22g
- saturated 3.13g
Carbohydrate 39.08g
- sugars 6.34g
Dietary Fibre 17.36g
Sodium 107.59mg",https://cdn.f45training.com/strapi/uploads/2019/05/06112522/creamy-green-pea-avocado-penne.jpg
Tomato and Black Bean Quinoa Casserole,"0.4 fl.oz extra virgin olive oil (2 tsp.)
3.6 ounce brown onion (diced)
2 garlic clove (minced)
12 ounce eggplant (diced)
13 ounce canned brown lentils (drained)
8.9 ounce canned diced tomatoes
8.5 fl.oz canned coconut milk
8.5 fl.oz water
0.4 ounce basil (roughly chopped)
1 Pinch himalayan salt & pepper
18 ounce zucchini (spiralised)","INSTRUCTIONS
Heat oil in a large skillet pan over a medium to high heat.
Add in onion, garlic and eggplant and sauté for 2-3 minutes, or until caramelised.
Add in lentils, diced tomatoes, coconut milk and water. Bring to the boil, then reduce to a simmer for 8 minutes, or until sauce has thickened. Stir through basil leaves and season with salt and pepper to taste.
Add in spiralised zucchini and stir through for 1 minute, or until cooked but still tender to the bite.
Divide into two portions. Serve half for dinner tonight and refrigerate remaining portion for tomorrow's leftovers.
**NOTE: As an alternative, you can boil your zucchini noodles in a separate saucepan and top them with the Lentil mixture instead.","Serving size 1055g
Calories 439 cal
Protein 19.8g
Fat, total 17.4g
- saturated 10.3g
Carbohydrate 43.5g
- sugars 19.2g
Sodium 587mg",https://cdn.f45training.com/strapi/uploads/2019/05/06120800/Lentils-Alla-Norma.jpg
Tomato and Black Bean Quinoa Casserole,"5.3 ounce tempeh (uncooked, chopped)
1.5 ounce brown rice (uncooked)
2.2 ounce brown onion (diced)
0.4 fl.oz extra virgin olive oil
21 ounce portobello mushroom
11 ounce green beans (chopped)
1.8 ounce kale (shredded)
1.3 ounce dairy free cheese
1 Tablespoon dried italian herbs
1 garlic clove (crushed)","INSTRUCTIONS
To make the brown rice, boil 400ml of water in a saucepan over medium temperature and cook the brown rice for 25 minutes or until the rice has expanded. Once cooked set aside
Heat 10ml of olive oil in a non-stick fry pan and saute the onion with garlic for a minute
Mix in the tempeh, green beans and kale and season with Italian herbs. Cook for 7-10 minutes or until the vegetables and tempeh is cooked
Pre-heat oven to 350 degrees and line a baking tray with baking paper
Place the mushrooms onto the tray and drizzle 5ml of olive oil over the top
Fill each mushroom with the tempeh filling and sprinkle the cheese over the top
Bake the tempeh stuffed mushrooms in the oven for 10 minutes or until the mushrooms turn golden brown
Divide the brown rice between two plates and serve the stuffed mushrooms beside the rice
Dish one serving of the dish and refrigerate the second meal for tomorrow's lunch","Serving size 629g
Calories 457 cal
Protein 31g
Fat, total 18g
- saturated 4g
Carbohydrate 31g
- sugars 9g
-dietary fiber 17g
Sodium 639mg",https://cdn.f45training.com/strapi/uploads/2019/05/06103349/tempeh-stuffed-mushrooms.jpg
Tomato and Black Bean Quinoa Casserole,"11 ounce zucchini ( chopped)
11 ounce eggplant (chopped)
7.1 ounce carrot (chopped)
11 ounce beets (chopped)
11 ounce sweet potato (chopped)
2.5 ounce red onion (chopped)
0.4 fl.oz (Roasted Vegetables)
0.4 ounce sunflower kernels
0.8 ounce tahini (Green Tahini Sauce)
0.6fl.oz. lemon juice. freshly squeezed (Green Tahini Sauce)
0.4 ounce coconut yoghurt (Green Tahini Sauce)
0.2 ounce mint (Green Tahini Sauce)
0.2 ounce parsley (Green Tahini Sauce)
0.2 fl.oz (Green Tahini Sauce)
1 garlic clove (crushed (Green Tahini Sauce))","INSTRUCTIONS
Pre-heat oven to 356 degrees F and line a baking tray with baking paper
Add the zucchini, sweet potato, onion, eggplant, carrot, and beetroot onto the tray. Pour the olive oil into a small bowl and using a pastry brush, brush olive oil over the vegetables. Season with Himalayan salt. Bake the vegetables in the oven for 20-30 minutes or until golden brown. Once cooked remove from the oven
Add all of the green tahini sauce ingredients in a small, deep dish, and using a hand blender blend the ingredients together. Set aside
Divide the roasted vegetables into two servings. Pour half of the green tahini sauce over the vegetables, and sprinkle half of the sunflower seeds over the top
Refrigerate the remaining vegetables and green tahini sauce and store the sunflower seeds in the pantry for tomorrow's leftover","Serving size 780g
Calories 441 cal
Protein 13.2g
Fat, total 16.9g
- saturated 2.1g
Carbohydrate 49.6g
- sugars 36.1g
Sodium 171mg",https://cdn.f45training.com/strapi/uploads/2019/05/03162814/Roasted-Veggies-with-Garlic-Greens.jpg
Tomato and Black Bean Quinoa Casserole,"1 x 1.34oz wholegrain bread slice
0.5 fl.oz extra virgin olive oil
3.6 ounce firm tofu (diced)
0.4 ounce hemp hearts/seeds
1 Teaspoon turmeric powder
3.2 ounce cherry tomatoes (halved)
2.2 ounce baby spinach leaves
1.5 ounce avocado (sliced)
0.4 fl.oz brown balsamic vinegar
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Toast the bread until golden and to your liking. Transfer to a chopping board and drizzle with half of the olive oil. Cut into crouton squares. Season with salt and pepper and set aside.
Heat a small frying pan over a medium heat. Add in remaining olive oil, tofu, hemp seeds and turmeric and cook, stirring often, for 4 minutes, or until tofu is cooked.
Add cooked tofu to a bowl with croutons, tomatoes, spinach and avocado and toss well. Drizzle with balsamic vinegar and season with salt and pepper.
Serve.","Serving size 346g
Calories 460 cal
Protein 23g
Fat, total 30g
- saturated 4g
Carbohydrate 19g
- sugars 5g
-dietary fiber 13g
Sodium 374mg",https://cdn.f45training.com/strapi/uploads/2019/05/03164013/Avocado-Cherry-Tomato-And-Crouton-Salad.jpg
Tomato and Black Bean Quinoa Casserole,"1.3 ounce PI Nutrition Vanilla Whey Isolate (or plant based alternative)
0.4 ounce buckinis or rolled oats
0.3 ounce almonds (chopped)
4.1 fl.oz unsweetened almond milk
4.4 fl.oz water
2.5 ounce ice","INSTRUCTIONS
Add all the ingredients into a blender and blitz for 5 seconds
Pour the shake into a glass cup and serve","Serving size 378g
Calories 249cal
Protein 32.53g
Fat, total 7.82g
- saturated 0.96g
Carbohydrate 9.40g
- sugars 3.33g
Sodium 119.52mg",https://cdn.f45training.com/strapi/uploads/2019/05/03154347/crunchy-almond-shake.jpg
Tomato and Black Bean Quinoa Casserole,"3.9 ounce unsweetened coconut yoghurt
0.3 ounce cacao powder
0.3 ounce almond flakes
0.3 ounce cacao nibs","INSTRUCTIONS
Combine the yogurt and cacao powder in a bowl
Sprinkle almond flakes and cacao nibs over the top
Serve","Serving size 131g
Calories 253 cal
Protein 9.9g
Fat, total 14.2g
- saturated 5.4g
Carbohydrate 19.7g
- sugars 11.5g
Sodium 73mg",https://cdn.f45training.com/strapi/uploads/2019/05/03152305/chocolate-yoghurt-delight.jpg
Tomato and Black Bean Quinoa Casserole,"1.8 ounce unsweetened coconut yoghurt
0.2 ounce dijon mustard
Pinch himalayan salt & pepper
3.2 ounce carrot (grated)
0.4 ounce pumpkin seed
0.3 ounce sunflower kernels","INSTRUCTIONS
In a small bowl, combine coconut yogurt, mustard and a pinch of salt and pepper.
Add in carrot and stir through until well coated. Sprinkle with seeds.
Serve.","Serving size 161g
Calories 244 cal
Protein 6.38g
Fat, total 19.31g
- saturated 11.40g
Carbohydrate 9.73g
- sugars 8.71g
Dietary Fibre 4.56g
Sodium 337.70mg",https://cdn.f45training.com/strapi/uploads/2019/05/03152051/Crunchy-Carrot-Slaw.jpg
